Relatório de Monitoramento do OCA 1º Quadrimestre 2015;;;;;;;;;;;;;;;;;;;;;;;;
classif01;desc_classif01;classif02;desc_classif02;classif03;desc_classif03;funcao;nome_funcao;subfuncao;nome_subfuncao;programa;nome_programa;projativ;nome_projativ;subitem_projativ;nome_subitem_projativ;indice_proporcionalidade;valor_credito_inicial;valor_orcado;valor_empenhado;valor_liquidado;valor_pago;valor_empenhado_acumulado;valor_liquidado_acumulado;valor_pago_acumulado
AEQ;EIXO: ACESSO À EDUCAÇÃO DE QUALIDADE;CUL;SUB-EIXO: CULTURA;NEX;NEX;13;Cultura;392;Difusão Cultural;239;Rede BH Cultural ;1339;Requalificação dos Espaços e Serviços da Cultura;6;Implantação do Espaço Multiuso no Parque Municipal;0.25;0;8750;0;0;0;0;0;0
AEQ;EIXO: ACESSO À EDUCAÇÃO DE QUALIDADE;CUL;SUB-EIXO: CULTURA;NEX;NEX;13;Cultura;392;Difusão Cultural;239;Rede BH Cultural ;1339;Requalificação dos Espaços e Serviços da Cultura;9;Reimplantação do Centro Cultural Liberalino Alves de Oliveira  em conjunto com a Biblioteca São Cristóvão;0.25;0;55377;0;0;0;0;0;0
AEQ;EIXO: ACESSO À EDUCAÇÃO DE QUALIDADE;CUL;SUB-EIXO: CULTURA;NEX;NEX;13;Cultura;392;Difusão Cultural;239;Rede BH Cultural ;2371;Fomento e Estímulo à Cultura;1;Fomento à Produção e Difusão Cultural;0.25;0;85500;0;0;0;0;0;0
AEQ;EIXO: ACESSO À EDUCAÇÃO DE QUALIDADE;CUL;SUB-EIXO: CULTURA;NEX;NEX;13;Cultura;392;Difusão Cultural;239;Rede BH Cultural ;2371;Fomento e Estímulo à Cultura;5;Promoção de Festival, Encontro e Mostra de Arte e Cultura;0.25;0;100000;0;0;0;0;0;0
AEQ;EIXO: ACESSO À EDUCAÇÃO DE QUALIDADE;CUL;SUB-EIXO: CULTURA;NEX;NEX;13;Cultura;392;Difusão Cultural;239;Rede BH Cultural ;2371;Fomento e Estímulo à Cultura;7;"Realização do Concurso  de Literatura  ""Cidade de Belo Horizonte """;0.25;0;50000;0;0;0;0;0;0
AEQ;EIXO: ACESSO À EDUCAÇÃO DE QUALIDADE;CUL;SUB-EIXO: CULTURA;NEX;NEX;13;Cultura;392;Difusão Cultural;239;Rede BH Cultural ;2371;Fomento e Estímulo à Cultura;12;Criação do Prêmio Escultura na Praça;0.25;0;40500;0;0;0;0;0;0
AEQ;EIXO: ACESSO À EDUCAÇÃO DE QUALIDADE;CUL;SUB-EIXO: CULTURA;NEX;NEX;13;Cultura;392;Difusão Cultural;239;Rede BH Cultural ;2371;Fomento e Estímulo à Cultura;16;Realização do Festival Internacional de Quadrinhos de BH - FIQ;0.25;0;250000;0;0;0;0;0;0
AEQ;EIXO: ACESSO À EDUCAÇÃO DE QUALIDADE;CUL;SUB-EIXO: CULTURA;NEX;NEX;13;Cultura;392;Difusão Cultural;239;Rede BH Cultural ;2371;Fomento e Estímulo à Cultura;18;Realização da Virada Cultural;0.25;0;375000;0;0;0;0;0;0
AEQ;EIXO: ACESSO À EDUCAÇÃO DE QUALIDADE;CUL;SUB-EIXO: CULTURA;NEX;NEX;13;Cultura;392;Difusão Cultural;239;Rede BH Cultural ;2371;Fomento e Estímulo à Cultura;19;Realização do  Festival de Arte Negra - FAN;0.25;0;375000;131618.5;131618.5;0;131618.5;131618.5;0
AEQ;EIXO: ACESSO À EDUCAÇÃO DE QUALIDADE;CUL;SUB-EIXO: CULTURA;NEX;NEX;13;Cultura;392;Difusão Cultural;239;Rede BH Cultural ;2371;Fomento e Estímulo à Cultura;21;Criação do Cadastro Único de Cultura;0.25;0;50000;0;0;0;0;0;0
