classif01;desc_classif01;classif02;desc_classif02;classif03;desc_classif03;funcao;nome_funcao;subfuncao;nome_subfuncao;programa;nome_programa;projativ;nome_projativ;subitem_projativ;nome_subitem_projativ;indice_proporcionalidade;valor_credito_inicial;valor_orcado;valor_empenhado;valor_liquidado;valor_pago;valor_empenhado_acumulado;valor_liquidado_acumulado;valor_pago_acumulado
AEQ;EIXO: Acesso à Educação de Qualidade;CUL;SUB-EIXO: Cultura;NEX;NEX;13;Cultura;392;Difusão Cultural;239;Rede BH Cultural ;1339;Requalificação dos Espaços e Serviços da Cultura;4;Implantação do Centro Cultural Bairro das Indústrias;0,25;0;2500;0;0;0;0;0;0
AEQ;EIXO: Acesso à Educação de Qualidade;CUL;SUB-EIXO: Cultura;NEX;NEX;13;Cultura;392;Difusão Cultural;239;Rede BH Cultural ;1339;Requalificação dos Espaços e Serviços da Cultura;6;Implantação do Espaço Multiuso no Parque Municipal;0,25;0;18750;0;0;0;0;0;0
AEQ;EIXO: Acesso à Educação de Qualidade;CUL;SUB-EIXO: Cultura;NEX;NEX;13;Cultura;392;Difusão Cultural;239;Rede BH Cultural ;2371;Fomento e Estímulo à Cultura;7;"Realização do Concurso  de Literatura  ""Cidade de Belo Horizonte """;0,25;0;34000;0;0;0;0;0;0
AEQ;EIXO: Acesso à Educação de Qualidade;CUL;SUB-EIXO: Cultura;NEX;NEX;13;Cultura;392;Difusão Cultural;239;Rede BH Cultural ;2371;Fomento e Estímulo à Cultura;8;"Realização do Concurso de Literatura ""João de Barro""";0,25;0;34000;0;0;0;0;0;0
AEQ;EIXO: Acesso à Educação de Qualidade;CUL;SUB-EIXO: Cultura;NEX;NEX;13;Cultura;392;Difusão Cultural;239;Rede BH Cultural ;2371;Fomento e Estímulo à Cultura;11;Implantação do Projeto Música para Cidadania;0,25;0;5250;0;0;0;0;0;0
AEQ;EIXO: Acesso à Educação de Qualidade;CUL;SUB-EIXO: Cultura;NEX;NEX;13;Cultura;392;Difusão Cultural;239;Rede BH Cultural ;2371;Fomento e Estímulo à Cultura;17;Realização do Festival Internacional de Teatro Palco e Rua de BH - FIT;0,25;0;1500000;668750;668750;334375;668750;668750;334375
AEQ;EIXO: Acesso à Educação de Qualidade;CUL;SUB-EIXO: Cultura;NEX;NEX;13;Cultura;392;Difusão Cultural;239;Rede BH Cultural ;2371;Fomento e Estímulo à Cultura;18;Realização da Virada Cultural;0,25;0;375000;150150;150150;0;150150;150150;0
AEQ;EIXO: Acesso à Educação de Qualidade;CUL;SUB-EIXO: Cultura;NEX;NEX;13;Cultura;392;Difusão Cultural;239;Rede BH Cultural ;2371;Fomento e Estímulo à Cultura;21;Criação do Cadastro Único de Cultura;0,25;0;50000;0;0;0;0;0;0
AEQ;EIXO: Acesso à Educação de Qualidade;CUL;SUB-EIXO: Cultura;NEX;NEX;13;Cultura;392;Difusão Cultural;239;Rede BH Cultural ;2371;Fomento e Estímulo à Cultura;27;Pré-Produção de Grandes Eventos;0,25;0;100000;0;0;0;0;0;0
AEQ;EIXO: Acesso à Educação de Qualidade;CUL;SUB-EIXO: Cultura;NEX;NEX;27;Desporto e Lazer;812;Desporto Comunitário;238;Promoção do Esporte e do Lazer;2534;Implantação, Manutenção e Recuperação de Equipamentos Esportivos e Áreas de Lazer;6;Manutenção e Custeio das Academias a Céu Aberto;0,25;0;11250;6291,25;848,775;140,59;6291,25;848,775;140,59
AEQ;EIXO: Acesso à Educação de Qualidade;DLA;SUB-EIXO: Desporto e Lazer;EX;EX;27;Desporto e Lazer;811;Desporto de Rendimento;101;Promoção e Democratização das Práticas de Esportes e Lazer;2866;Esporte de Rendimento;4;BH Descobrindo Talentos no Futebol;1;0;1355000;0;0;0;0;0;0
AEQ;EIXO: Acesso à Educação de Qualidade;DLA;SUB-EIXO: Desporto e Lazer;NEX;"NEX
";27;Desporto e Lazer;811;Desporto de Rendimento;101;Promoção e Democratização das Práticas de Esportes e Lazer;2866;Esporte de Rendimento;15;Programa Minas Olímpica Oficina de Esportes;0,25;0;12500;0;0;0;0;0;0
AEQ;EIXO: Acesso à Educação de Qualidade;DLA;SUB-EIXO: Desporto e Lazer;NEX;"NEX
";27;Desporto e Lazer;811;Desporto de Rendimento;238;Promoção do Esporte e do Lazer;2866;Esporte de Rendimento;3;Copa Centenário de Futebol Amador Wadson Lima;0,25;0;71250;0;0;0;0;0;0
AEQ;EIXO: Acesso à Educação de Qualidade;DLA;SUB-EIXO: Desporto e Lazer;NEX;"NEX
";27;Desporto e Lazer;811;Desporto de Rendimento;238;Promoção do Esporte e do Lazer;2866;Esporte de Rendimento;5;BH Descobrindo Talentos no Esporte;0,25;0;1250;0;0;0;0;0;0
AEQ;EIXO: Acesso à Educação de Qualidade;DLA;SUB-EIXO: Desporto e Lazer;NEX;"NEX
";27;Desporto e Lazer;812;Desporto Comunitário;101;Promoção e Democratização das Práticas de Esportes e Lazer;2106;Gestão da Política de Esporte e Lazer;1;Apoio a Entidades nas Ações Esportivas e de Lazer;0,25;0;2500;0;0;0;0;0;0
AEQ;EIXO: Acesso à Educação de Qualidade;DLA;SUB-EIXO: Desporto e Lazer;NEX;"NEX
";27;Desporto e Lazer;812;Desporto Comunitário;101;Promoção e Democratização das Práticas de Esportes e Lazer;2106;Gestão da Política de Esporte e Lazer;2;Patrocínio;0,25;0;2500;0;0;0;0;0;0
AEQ;EIXO: Acesso à Educação de Qualidade;DLA;SUB-EIXO: Desporto e Lazer;NEX;"NEX
";27;Desporto e Lazer;812;Desporto Comunitário;101;Promoção e Democratização das Práticas de Esportes e Lazer;2106;Gestão da Política de Esporte e Lazer;3;Serviços Administrativos e Financeiros;0,25;0;2495750;690998,7325;467915,9425;376187,7225;690998,7325;467915,9425;376187,7225
AEQ;EIXO: Acesso à Educação de Qualidade;DLA;SUB-EIXO: Desporto e Lazer;NEX;"NEX
";27;Desporto e Lazer;812;Desporto Comunitário;101;Promoção e Democratização das Práticas de Esportes e Lazer;2106;Gestão da Política de Esporte e Lazer;4;Centro de Memória do Esporte e do Lazer da Cidade;0,25;0;1250;0;0;0;0;0;0
AEQ;EIXO: Acesso à Educação de Qualidade;DLA;SUB-EIXO: Desporto e Lazer;EX;EX;27;Desporto e Lazer;812;Desporto Comunitário;101;Promoção e Democratização das Práticas de Esportes e Lazer;2531;Programas de Esporte Educacional;1;Programa Segundo Tempo;1;0;4513000;1924033,18;1923908,55;1514450,61;1924033,18;1923908,55;1514450,61
